LESSON;ORTHOGRAPHY;PHONOLOGY;GPMATCH;NB GRAPH;NB LET;NB SYLL;AUDIOFILE NAME;IS WORD;SYLLABIC STRUCTURE;PROPER NAME
20;tupo;tu.po.;t-t.u-u.p-p.o-o.;4;4;2;;1;CV.CV.;0
20;tupu;tu.pu.;t-t.u-u.p-p.u-u.;4;4;2;;1;V.CV.CV.CV.;0
20;ulipata;u.li.pa.ta.;u-u.l-l.i-i.p-p.a-a.t-t.a-a.;7;7;4;;1;V.CV.CV.;0
20;ulipo;u.li.po.;u-u.l-l.i-i.p-p.o-o.;5;5;3;;1;V.CV.CV.CV.;0
20;umepata;u.me.pa.ta.;u-u.m-m.e-e.p-p.a-a.t-t.a-a.;7;7;4;;1;V.CV.CV.;0
20;upepo;u.pe.po.;u-u.p-p.e-e.p-p.o-o.;5;5;3;;1;V.CV.CV.;0
20;upesi;u.pe.si.;u-u.p-p.e-e.s-s.i-i.;5;5;3;;1;V.CV.;0
20;upi;u.pi.;u-u.p-p.i-i.;3;3;2;;1;V.CCV.CV.CV.;0
20;upwekeni;u.pwe.ke.ni.;u-u.p-p.w-w.e-e.k-k.e-e.n-n.i-i.;8;8;4;;1;CV.CV.CV.CV.CV.;0
20;walipoteza;wa.li.po.te.za.;w-w.a-a.l-l.i-i.p-p.o-o.t-t.e-e.z-z.a-a.;10;10;5;;1;CV.CV.CV.CV.;0
20;wamepewa;wa.me.pe.wa.;w-w.a-a.m-m.e-e.p-p.e-e.w-w.a-a.;8;8;4;;1;CV.CV.CV.;0
20;wanapo;wa.na.po.;w-w.a-a.n-n.a-a.p-p.o-o.;6;6;3;;1;CV.CV.;0
20;wapi;wa.pi.;w-w.a-a.p-p.i-i.;4;4;2;;1;CV.CV.;0
20;wapo;wa.po.;w-w.a-a.p-p.o-o.;4;4;2;;1;CV.CCV.;0
20;wapya;wa.pya.;w-w.a-a.p-p.y-y.a-a.;5;5;2;;1;CV.CV.CV.;0
20;yapata;ya.pa.ta.;y-y.a-a.p-p.a-a.t-t.a-a.;6;6;3;;1;CV.CV.;0
20;yapi;ya.pi.;y-y.a-a.p-p.i-i.;4;4;2;;1;CV.CV.;0
20;yapo;ya.po.;y-y.a-a.p-p.o-o.;4;4;2;;1;CV.CV.;0
20;zipi;zi.pi.;z-z.i-i.p-p.i-i.;4;4;2;;1;CV.V.CV.;0
21;doa;;d-d.o-o.a-a.;3;3;1;;1;;0
21;dua;;d-d.u-u.a-a.;3;3;1;;1;;0
21;Dar;;d-d.a-a.r-r.;3;3;1;;0;;1
21;binadamu;;b-b.i-i.n-n.a-a.d-d.a-a.m-m.u-u.;8;8;1;;0;;0
21;dawa;;d-d.a-a.w-w.a-a.;4;4;1;;0;;0
21;baridi;;b-b.a-a.r-r.i-i.d-d.i-i.;6;6;1;;0;;0
21;madaraka;;m-m.a-a.d-d.a-a.r-r.a-a.k-k.a-a.;8;8;1;;0;;0
21;kudumu;;k-k.u-u.d-d.u-u.m-m.u-u.;6;6;1;;0;;0
21;bidii;;b-b.i-i.d-d.i-i.i-i.;5;5;1;;0;;0
21;Uswidi;;u-u.s-s.w-w.i-i.d-d.i-i.;6;6;1;;0;;0
21;darasani;;d-d.a-a.r-r.a-a.s-s.a-a.n-n.i-i.;8;8;1;;0;;0
21;Mandela;;m-m.a-a.n-n.d-d.e-e.l-l.a-a.;7;7;1;;0;;1
21;kidini;;k-k.i-i.d-d.i-i.n-n.i-i.;6;6;1;;0;;0
21;budi;;b-b.u-u.d-d.i-i.;4;4;1;;0;;0
21;duni;;d-d.u-u.n-n.i-i;4;4;1;;0;;0
21;adui;;a-a.d-d.u-u.i-i.;4;4;1;;0;;0
21;maendeleo;;m-m.a-a.e-e.n-n.d-d.e-e.l-l.e-e.o-o.;9;9;1;;0;;0
21;amekwenda;;a-a.m-m.e-e.k-k.w-w.e-e.n-n.d-d.a-a.;9;9;1;;0;;0
21;dai;;d-d.a-a.i-i.;3;3;1;;1;;0
21;madawa;;m-m.a-a.d-d.a-a.w-w.a-a.;6;6;1;;0;;0
21;adhabu;;a-a.d-d.h-h.a-a.b-b.u-u.;6;6;1;;0;;0
21;adimu;;a-a.d-d.i-i.m-m.u-u.;5;5;1;;0;;0
21;madini;;m-m.a-a.d-d.i-i.n-n.i-i.;6;6;1;;0;;0
21;dakitari;;d-d.a-a.k-k.i-i.t-t.a-a.r-r.i-i.;8;8;1;;0;;0
21;wanapenda;;w-w.a-a.n-n.a-a.p-p.e-e.n-n.d-d.a-a.;9;9;1;;0;;0
21;baada;ba.a.da.;b-b.a-a.a-a.d-d.a-a.;5;5;3;;1;CV.V.CV.CV.;0
21;baadaye;ba.a.da.ye.;b-b.a-a.a-a.d-d.a-a.y-y.e-e.;7;7;4;;1;CV.;0
21;da;da.;d-d.a-a.;2;2;1;;1;CV.CV.;0
21;dada;da.da.;d-d.a-a.d-d.a-a.;4;4;2;;1;CV.CV.CV.CV.;0
21;daladala;da.la.da.la.;d-d.a-a.l-l.a-a.d-d.a-a.l-l.a-a.;8;8;4;;1;CV.CV.CV.;0
21;daraja;da.ra.ja.;d-d.a-a.r-r.a-a.j-j.a-a.;6;6;3;;1;CV.CV.CV.CV.;0
21;darubini;da.ru.bi.ni.;d-d.a-a.r-r.u-u.b-b.i-i.n-n.i-i.;8;8;4;;1;CV.;0
21;de;de.;d-d.e-e.;2;2;1;;1;CV.;0
21;di;di.;d-d.i-i.;2;2;1;;1;CV.;0
21;do;do.;d-d.o-o.;2;2;1;;1;CV.;0
21;du;du.;d-d.u-u.;2;2;1;;1;CV.CV.;0
21;duka;du.ka.;d-d.u-u.k-k.a-a.;4;4;2;;1;CV.CV.V.;0
21;dunia;du.ni.a.;d-d.u-u.n-n.i-i.a-a.;5;5;3;;1;CV.CV.V.CV.;0
21;duniani;du.ni.a.ni.;d-d.u-u.n-n.i-i.a-a.n-n.i-i.;7;7;4;;1;CV.CV.;0
21;hadi;ha.di.;h-h.a-a.d-d.i-i.;4;4;2;;1;V.CV.CV.;0
21;idadi;i.da.di.;i-i.d-d.a-a.d-d.i-i.;5;5;3;;1;V.CV.CV.CV.;0
21;itabidi;i.ta.bi.di.;i-i.t-t.a-a.b-b.i-i.d-d.i-i.;7;7;4;;1;CV.CV.CCV.CV.;0
21;madaktari;ma.da.kta.ri.;m-m.a-a.d-d.a-a.k-k.t-t.a-a.r-r.i-i.;9;9;4;;1;CV.CV.CV.;0
21;maduka;ma.du.ka.;m-m.a-a.d-d.u-u.k-k.a-a.;6;6;3;;1;C.CV.V.CV.;0
21;mduara;m.du.a.ra.;m-m.d-d.u-u.a-a.r-r.a-a;6;6;4;;1;CCV.CV.;0
21;mdudu;mdu.du.;m-m.d-d.u-u.d-d.u-u.;5;5;2;;1;CV.CV.CV.;0
21;midomo;mi.do.mo.;m-m.i-i.d-d.o-o.m-m.o-o.;6;6;3;;1;CCV.V.CV.;0
21;msaada;msa.a.da.;m-m.s-s.a-a.a-a.d-d.a-a.;6;6;3;;1;CV.CV.;0
21;muda;mu.da.;m-m.u-u.d-d.a-a.;4;4;2;;1;CV.CV.V.;0
21;redio;re.di.o.;r-r.e-e.d-d.i-i.o-o.;5;5;3;;1;CV.CV.CV.;0
21;wadudu;wa.du.du.;w-w.a-a.d-d.u-u.d-d.u-u.;6;6;3;;1;CV.V.CV.;0
21;zaidi;za.i.di.;z-z.a-a.i-i.d-d.i-i.;5;5;3;;1;CV.CV.CV.;0
21;zawadi;za.wa.di.;z-z.a-a.w-w.a-a.d-d.i-i.;6;6;3;;1;V.CCV.CV.;0
22;mrefu;;m-m.r-r.e-e.f-f.u-u.;5;5;1;;0;;0
22;taifa;;t-t.a-a.i-i.f-f.a-a.;5;5;1;;0;;0
22;kirefu;;k-k.i-i.r-r.e-e.f-f.u-u.;6;6;1;;0;;0
22;ifuatayo;;i-i.f-f.u-u.a-a.t-t.a-a.y-y.o-o.;8;8;1;;0;;0
22;fua;;f-f.u-u.a-a.;3;3;1;;1;;0
22;taarifa;;t-t.a-a.a-a.r-r.i-i.f-f.a-a.;7;7;1;;0;;0
22;afrika;a.fri.ka.;a-a.f-f.r-r.i-i.k-k.a-a.;6;6;3;;1;V.CV.CV.CV.;0
22;alifika;a.li.fi.ka.;a-a.l-l.i-i.f-f.i-i.k-k.a-a.;7;7;4;;1;CV.CV.CV.;0
22;barafu;ba.ra.fu.;b-b.a-a.r-r.a-a.f-f.u-u.;6;6;3;;1;CV.CCV.CV.;0
22;daftari;da.fta.ri.;d-d.a-a.f-f.t-t.a-a.r-r.i-i.;7;7;3;;1;CV.;0
22;fa;fa.;f-f.a-a.;2;2;1;;1;CV.CV.CV.V.;0
22;familia;fa.mi.li.a.;f-f.a-a.m-m.i-i.l-l.i-i.a-a.;7;7;4;;1;CV.CV.CV.;0
22;farasi;fa.ra.si.;f-f.a-a.r-r.a-a.s-s.i-i.;6;6;3;;1;CV.;0
22;fe;fe.;f-f.e-e.;2;2;1;;1;CV.CV.;0
22;feri;fe.ri.;f-f.e-e.r-r.i-i.;4;4;2;;1;CV.;0
22;fi;fi.;f-f.i-i.;2;2;1;;1;CV.CV.CV.;0
22;filamu;fi.la.mu.;f-f.i-i.l-l.a-a.m-m.u-u.;6;6;3;;1;CV.;0
22;fo;fo.;f-f.o-o.;2;2;1;;1;CV.;0
22;fu;fu.;f-f.u-u.;2;2;1;;1;CV.CV.;0
22;fupi;fu.pi.;f-f.u-u.p-p.i-i.;4;4;2;;1;CV.CV.CV.;0
22;furaha;fu.ra.ha.;f-f.u-u.r-r.a-a.h-h.a-a.;6;6;3;;1;CV.CV.;0
22;futi;fu.ti.;f-f.u-u.t-t.i-i.;4;4;2;;1;CV.CV.V.;0
22;kofia;ko.fi.a.;k-k.o-o.f-f.i-i.a-a.;5;5;3;;1;CV.CV.CV.;0
22;kufika;ku.fi.ka.;k-k.u-u.f-f.i-i.k-k.a-a.;6;6;3;;1;CV.CV.CV.CV.;0
22;kufikiri;ku.fi.ki.ri.;k-k.u-u.f-f.i-i.k-k.i-i.r-r.i-i.;8;8;4;;1;CV.CV.CV.CV.;0
22;kufufuka;ku.fu.fu.ka.;k-k.u-u.f-f.u-u.f-f.u-u.k-k.a-a.;8;8;4;;1;CV.CV.CV.CV.;0
22;kusafiri;ku.sa.fi.ri.;k-k.u-u.s-s.a-a.f-f.i-i.r-r.i-i.;8;8;4;;1;CV.CV.CV.;0
22;mafupi;ma.fu.pi.;m-m.a-a.f-f.u-u.p-p.i-i.;6;6;3;;1;CV.CV.CV.CV.;0
22;marafiki;ma.ra.fi.ki.;m-m.a-a.r-r.a-a.f-f.i-i.k-k.i-i.;8;8;4;;1;CV.CV.CV.;0
22;marefu;ma.re.fu.;m-m.a-a.r-r.e-e.f-f.u-u.;6;6;3;;1;CCV.CV.CV.;0
22;mfukoni;mfu.ko.ni.;m-m.f-f.u-u.k-k.o-o.n-n.i-i.;7;7;3;;1;CCV.CV.;0
22;mfupi;mfu.pi.;m-m.f-f.u-u.p-p.i-i.;5;5;2;;1;CV.CV.CV.;0
22;mifuko;mi.fu.ko.;m-m.i-i.f-f.u-u.k-k.o-o.;6;6;3;;1;CV.CV.CV.;0
22;mirefu;mi.re.fu.;m-m.i-i.r-r.e-e.f-f.u-u.;6;6;3;;1;CV.CV.CV.;0
22;nafaka;na.fa.ka.;n-n.a-a.f-f.a-a.k-k.a-a.;6;6;3;;1;CV.CV.CV.CV.;0
22;nafikiri;na.fi.ki.ri.;n-n.a-a.f-f.i-i.k-k.i-i.r-r.i-i.;8;8;4;;1;CV.CV.CV.;0
22;rafiki;ra.fi.ki.;r-r.a-a.f-f.i-i.k-k.i-i.;6;6;3;;1;CV.CV.;0
22;refu;re.fu.;r-r.e-e.f-f.u-u.;4;4;2;;1;CV.CV.CV.;0
22;safari;sa.fa.ri.;s-s.a-a.f-f.a-a.r-r.i-i.;6;6;3;;1;CV.CV.;0
22;safi;sa.fi.;s-s.a-a.f-f.i-i.;4;4;2;;1;CV.CV.CV.;0
22;sakafu;sa.ka.fu.;s-s.a-a.k-k.a-a.f-f.u-u.;6;6;3;;1;CV.CV.CV.;0
22;sarafu;sa.ra.fu.;s-s.a-a.r-r.a-a.f-f.u-u.;6;6;3;;1;CV.CV.V.CV.;0
22;tofauti;to.fa.u.ti.;t-t.o-o.f-f.a-a.u-u.t-t.i-i.;7;7;4;;1;CV.CV.CV.CV.;0
22;tutafika;tu.ta.fi.ka.;t-t.u-u.t-t.a-a.f-f.i-i.k-k.a-a.;8;8;4;;1;V.CV.CV.;0
22;uchafu;u.Ca.fu.;u-u.ch-C.a-a.f-f.u-u.;5;6;3;;1;V.CV.CV.CV.;0
22;umefika;u.me.fi.ka.;u-u.m-m.e-e.f-f.i-i.k-k.a-a.;7;7;4;;1;V.CV.CV.CV.CV.;0
22;unafikiri;u.na.fi.ki.ri.;u-u.n-n.a-a.f-f.i-i.k-k.i-i.r-r.i-i.;9;9;5;;1;V.CV.CV.CV.;0
22;urafiki;u.ra.fi.ki.;u-u.r-r.a-a.f-f.i-i.k-k.i-i.;7;7;4;;1;V.CV.CV.CV.;0
22;usafiri;u.sa.fi.ri.;u-u.s-s.a-a.f-f.i-i.r-r.i-i.;7;7;4;;1;V.CV.CCV.;0
22;Pasifiki;;p-p.a-a.s-s.i-i.f-f.i-i.k-k.i-i.;8;8;1;;0;;1
22;maarufu;;m-m.a-a.a-a.r-r.u-u.f-f.u-u.;7;7;1;;0;;0
22;Ufaransa;;u-u.f-f.a-a.r-r.a-a.n-n.s-s.a-a.;8;8;1;;0;;1
22;kimataifa;;k-k.i-i.m-m.a-a.t-t.a-a.i-i.f-f.a-a.;9;9;1;;0;;0
22;utafiti;;u-u.t-t.a-a.f-f.i-i.t-t.i-i.;7;7;1;;0;;0
22;afya;;a-a.f-f.y-y.a-a.;4;4;1;;0;;0
23;kidogo;;k-k.i-i.d-d.o-o.g-g.o-o.;6;6;1;;0;;0
23;blogu;;b-b.l-l.o-o.g-g.u-u.;5;5;1;;0;;1
23;magazeti;;m-m.a-a.g-g.a-a.z-z.e-e.t-t.i-i.;8;8;1;;0;;0
23;wageni;;w-w.a-a.g-g.e-e.n-n.i-i.;6;6;1;;0;;0
23;madogo;;m-m.a-a.d-d.o-o.g-g.o-o.;6;6;1;;0;;0
23;kigiriki;;k-k.i-i.g-g.i-i.r-r.i-i.k-k.i-i.;8;8;1;;0;;0
23;magumu;;m-m.a-a.g-g.u-u.m-m.u-u.;6;6;1;;0;;0
23;mizigo;;m-m.i-i.z-z.i-i.g-g.o-o.;6;6;1;;0;;0
23;Uingereza;;u-u.i-i.n-n.g-g.e-e.r-r.e-e.z-z.a-a.;9;9;1;;0;;1
23;mwingine;;m-m.w-w.i-i.n-n.g-g.i-i.n-n.e-e.;8;8;1;;0;;0
23;msingi;;m-m.s-s.i-i.n-n.g-g.i-i.;6;6;1;;0;;0
23;kiongozi;;k-k.i-i.o-o.n-n.g-g.o-o.z-z.i-i.;8;8;1;;0;;0
23;bunge;;b-b.u-u.n-n.g-g.e-e.;5;5;1;;0;;0
23;muungano;;m-m.u-u.u-u.n-n.g-g.a-a.n-n.o-o.;8;8;1;;0;;0
23;ulimwengu;;u-u.l-l.i-i.m-m.w-w.e-e.n-n.g-g.u-u.;9;9;1;;0;;0
23;ongezeko;;o-o.n-n.g-g.e-e.z-z.e-e.k-k.o-o.;8;8;1;;0;;0
23;watachagua;;w-w.a-a.t-t.a-a.ch-C.a-a.g-g.u-u.a-a.;9;10;1;;0;;0
23;magufuli;;m-m.a-a.g-g.u-u.f-f.u-u.l-l.i-i.;8;8;1;;0;;0
23;amefunga;;a-a.m-m.e-e.f-f.u-u.n-n.g-g.a-a.;8;8;1;;0;;0
23;Uganda;;u-u.g-g.a-a.n-n.d-d.a-a.;6;6;1;;0;;1
23;agosti;a.go.sti.;a-a.g-g.o-o.s-s.t-t.i-i.;6;6;3;;1;CV.CV.;0
23;bega;be.ga.;b-b.e-e.g-g.a-a.;4;4;2;;1;CV.CV.;0
23;dogo;do.go.;d-d.o-o.g-g.o-o.;4;4;2;;1;CV.;0
23;ga;ga.;g-g.a-a.;2;2;1;;1;CV.CV.;0
23;gani;ga.ni.;g-g.a-a.n-n.i-i.;4;4;2;;1;CV.CV.;0
23;gari;ga.ri.;g-g.a-a.r-r.i-i.;4;4;2;;1;CV.CV.CV.;0
23;gazeti;ga.ze.ti.;g-g.a-a.z-z.e-e.t-t.i-i.;6;6;3;;1;CV.;0
23;ge;ge.;g-g.e-e.;2;2;1;;1;CV.CV.;0
23;gesi;ge.si.;g-g.e-e.s-s.i-i.;4;4;2;;1;CV.;0
23;gi;gi.;g-g.i-i.;2;2;1;;1;CV.CV.V.;0
23;gitaa;gi.ta.a.;g-g.i-i.t-t.a-a.a-a.;5;5;3;;1;CV.;0
23;go;go.;g-g.o-o.;2;2;1;;1;CV.CV.;0
23;goti;go.ti.;g-g.o-o.t-t.i-i.;4;4;2;;1;CV.;0
23;gu;gu.;g-g.u-u.;2;2;1;;1;CV.CV.;0
23;gumu;gu.mu.;g-g.u-u.m-m.u-u.;4;4;2;;1;CV.V.CV.;0
23;kuoga;ku.o.ga.;k-k.u-u.o-o.g-g.a-a.;5;5;3;;1;CV.V.CV.CV.V.;0
23;kuogelea;ku.o.ge.le.a.;k-k.u-u.o-o.g-g.e-e.l-l.e-e.a-a.;8;8;5;;1;CV.CV.CV.;0
23;maboga;ma.bo.ga.;m-m.a-a.b-b.o-o.g-g.a-a.;6;6;3;;1;CCV.CV.CV.;0
23;mgahawa;mga.ha.wa.;m-m.g-g.a-a.h-h.a-a.w-w.a-a.;7;7;3;;1;CCV.V.;0
23;mguu;mgu.u.;m-m.g-g.u-u.u-u.;4;4;2;;1;CV.CV.CV.;0
23;midogo;mi.do.go.;m-m.i-i.d-d.o-o.g-g.o-o.;6;6;3;;1;CV.CV.V.;0
23;miguu;mi.gu.u.;m-m.i-i.g-g.u-u.u-u.;5;5;3;;1;CCV.CV.;0
23;twiga;twi.ga.;t-t.w-w.i-i.g-g.a-a.;5;5;2;;1;CV.CV.CV.;0
23;wadogo;wa.do.go.;w-w.a-a.d-d.o-o.g-g.o-o.;6;6;3;;1;V.@V.;0
24;ngumi;;ng-@.u-u.m-m.i-i.;4;5;4;;1;;0
24;anaangalia;;a-a.n-n.a-a.a-a.ng-@.a-a.l-l.i-i.a-a.;9;10;1;;0;;0
24;anaongea;;a-a.n-n.a-a.o-o.ng-@.e-e.a-a.;7;8;1;;0;;0
24;ameanguka;;a-a.m-m.e-e.a-a.ng-@.u-u.k-k.a-a.;8;9;1;;0;;0
24;imepungua;;i-i.m-m.e-e.p-p.u-u.ng-@.u-u.a-a.;8;9;1;;0;;0
24;kiungo;;k-k.i-i.u-u.ng-@.o-o.;5;6;1;;0;;0
24;amening;;a-a.m-m.e-e.n-n.i-i.ng-@.;6;7;1;;0;;0
24;anamung;;a-a.n-n.a-a.m-m.u-u.ng-@.;6;7;1;;0;;0
24;anga;a.@a.;a-a.ng-@.a-a.;3;4;2;;1;V.@V.CV.;0
24;angani;a.@a.ni.;a-a.ng-@.a-a.n-n.i-i.;5;6;3;;1;CV.@V.;0
24;changu;Ca.@u.;ch-C.a-a.ng-@.u-u.;4;6;2;;1;CV.@V.;0
24;jengo;je.@o.;j-j.e-e.ng-@.o-o.;4;5;2;;1;CV.CV.@V.;0
24;karanga;ka.ra.@a.;k-k.a-a.r-r.a-a.ng-@.a-a.;6;7;3;;1;CV.CV.@V.;0
24;kifungo;ki.fu.@o.;k-k.i-i.f-f.u-u.ng-@.o-o.;6;7;3;;1;CV.CV.@V.CV.;0
24;kuchunguza;ku.Cu.@u.za.;k-k.u-u.ch-C.u-u.ng-@.u-u.z-z.a-a.;8;10;4;;1;CV.CV.@V.;0
24;kujenga;ku.je.@a.;k-k.u-u.j-j.e-e.ng-@.a-a.;6;7;3;;1;CCV.@V.;0
24;kwangu;kwa.@u.;k-k.w-w.a-a.ng-@.u-u.;5;6;2;;1;CV.@V.;0
24;lango;la.@o.;l-l.a-a.ng-@.o-o.;4;5;2;;1;CV.@V.;0
24;langu;la.@u.;l-l.a-a.ng-@.u-u.;4;5;2;;1;CV.CV.@CV.;0
24;machungwa;ma.Cu.@wa.;m-m.a-a.ch-C.u-u.ng-@.w-w.a-a.;7;9;3;;1;CCV.@V.;0
24;mchanga;mCa.@a.;m-m.ch-C.a-a.ng-@.a-a.;5;7;2;;1;CV.@V.;0
24;mengi;me.@i.;m-m.e-e.ng-@.i-i.;4;5;2;;1;CV.@V.;0
24;mengi;me.@i.;m-m.e-e.ng-@.i-i.;4;5;2;;1;CCV.@V.;0
24;mlango;mla.@o.;m-m.l-l.a-a.ng-@.o-o.;5;6;2;;1;CCV.@V.;0
24;mwanga;mwa.@a.;m-m.w-w.a-a.ng-@.a-a.;5;6;2;;1;CCV.@V.;0
24;mwingi;mwi.@i.;m-m.w-w.i-i.ng-@.i-i.;5;6;2;;1;CCV.@V.;0
24;mzinga;mzi.@a.;m-m.z-z.i-i.ng-@.a-a.;5;6;2;;1;@V;0
24;nga;@a;ng-@.e-e.;2;3;1;;1;@V.CV.;0
24;ngano;@a.no.;ng-@.a-a.n-n.o-o.;4;5;2;;1;@V.V.;0
24;ngao;@a.o.;ng-@.a-a.o-o.;3;4;2;;1;@V.CV.;0
24;ngapi;@a.pi.;ng-@.a-a.p-p.i-i.;4;5;2;;1;@V;0
24;nge;@e;ng-@.e-e.;2;3;1;;1;@V;0
24;ngi;@i;ng-@.i-i.;2;3;1;;1;@V;0
24;ngo;@o;ng-@.o-o.;2;3;1;;1;@V.CV.;0
24;ngoma;@o.ma.;ng-@.o-o.m-m.a-a.;4;5;2;;1;@V.CV.;0
24;ngozi;@o.zi.;ng-@.o-o.z-z.i-i.;4;5;2;;1;@V;0
24;ngu;@u;ng-@.u-u.;2;3;1;;1;@V.V.;0
24;nguo;@u.o.;ng-@.a-a.;2;4;2;;1;@V.CV.CV.;0
24;nguruwe;@u.ru.we.;ng-@.u-u.r-r.u-u.w-w.e-e.;6;7;3;;1;CV.@V.;0
24;pango;pa.@o.;p-p.a-a.ng-@.o-o.;4;5;2;;1;CV.@V.;0
24;rangi;ra.@i.;r-r.a-a.ng-@.i-i.;4;5;2;;1;CV.@V.CV.;0
24;sungura;su.@u.ra.;s-s.u-u.ng-@.u-u.r-r.a-a.;6;7;3;;1;CV.V.@V.V.;0
24;tuongee;tu.o.@e.e.;t-t.u-u.o-o.ng-@.e-e.e-e.;6;7;4;;1;V.CV.@V.;0
24;ubongo;u.bo.@o.;u-u.b-b.o-o.ng-@.o-o.;5;6;3;;1;V.CV.@V.;0
24;udongo;u.do.@o.;u-u.d-d.o-o.ng-@.o-o.;5;6;3;;1;V.@V.;0
24;unga;u.@a.;u-u.ng-@.a-a.;3;4;2;;1;V.CV.@V.CV.;0
24;usingizi;u.si.@i.zi.;u-u.s-s.i-i.ng-@.i-i.z-z.i-i.;7;8;4;;1;CV.CV.@V.CV.;0
24;wachungaji;wa.Cu.@a.ji.;w-w.a-a.ch-C.u-u.ng-@.a-a.j-j.i-i.;8;10;4;;1;CV.CV.CV.@V.;0
24;walijenga;wa.li.je.@a.;w-w.a-a.l-l.i-i.j-j.e-e.ng-@.a-a.;8;9;4;;1;CV.@V.;0
24;wangu;wa.@u.;w-w.a-a.ng-@.u-u.;4;5;2;;1;CV.CV.;0
24;wengi;we.@i.;w-w.e-e.ng-@.i-i.;4;5;2;;1;CV.CV.;0
24;wingu;wi.@u.;w-w.i-i.ng-@.u-u.;4;5;2;;1;CV.CV.;0
24;yangu;ya.@u.;y-y.a-a.ng-@.u-u.;4;5;2;;1;V.CV.CV.V.CV.V.;0
25;mbaya;;mb-B.a-a.y-y.a-a.;4;5;1;;0;;0
25;kamba;;k-k.a-a.mb-B.a-a;4;5;1;;0;;0
25;akaniambia;a.ka.ni.a.Bi.a.;a-a.k-k.a-a.n-n.i-i.a-a.mb-B.i-i.a-a.;9;10;6;;1;V.CV.V.CV.;0
25;akiimba;a.ki.i.Ba.;a-a.k-k.i-i.i-i.mb-B.a-a.;6;7;4;;1;V.CV.CV.;0
25;ambako;a.Ba.ko.;a-a.mb-B.a-a.k-k.o-o.;5;6;3;;1;V.CV.CV.;0
25;ambalo;a.Ba.lo.;a-a.mb-B.a-a.l-l.o-o.;5;6;3;;1;V.CV.CV.;0
25;ambapo;a.Ba.po.;a-a.mb-B.a-a.p-p.o-o.;5;6;3;;1;V.CV.CV.;0
25;ambaye;a.Ba.ye.;a-a.mb-B.a-a.y-y.e-e.;5;6;3;;1;V.CV.CV.;0
25;ambayo;a.Ba.yo.;a-a.mb-B.a-a.y-y.o-o.;5;6;3;;1;V.CV.CV.;0
25;ambazo;a.Ba.zo.;a-a.mb-B.a-a.z-z.o-o.;5;6;3;;1;CV.CV.;0
25;chumba;Cu.Ba.;ch-C.u-u.mb-B.a-a.;4;6;2;;1;CV.CV.CV.;0
25;chumbani;Cu.Ba.ni.;ch-C.u-u.mb-B.a-a.n-n.i-i.;6;8;3;;1;CV.CV.CV.;0
25;desemba;de.se.Ba.;d-d.e-e.s-s.e-e.mb-B.a-a.;6;7;3;;1;CV.CV.;0
25;jembe;je.Be.;j-j.e-e.mb-B.e-e.;4;5;2;;1;CV.CV.;0
25;jumba;ju.Ba.;j-j.u-u.mb-B.a-a.;4;5;2;;1;CV.CV.CV.;0
25;kikombe;ki.ko.Be.;k-k.i-i.k-k.o-o.mb-B.e-e.;6;7;3;;1;CV.CV.CV.V.;0
25;kitambaa;ki.ta.Ba.a.;k-k.i-i.t-t.a-a.mb-B.a-a.a-a.;7;8;4;;1;CV.V.CV.;0
25;kuimba;ku.i.Ba.;k-k.u-u.i-i.mb-B.a-a.;5;6;3;;1;CV.CV.;0
25;kumbi;ku.Bi.;k-k.u-u.mb-B.i-i.;4;5;2;;1;CV.CV.CV.V.;0
25;kutembea;ku.te.Be.a.;k-k.u-u.t-t.e-e.mb-B.e-e.a-a.;7;8;4;;1;CCV.CV.;0
25;kwamba;kwa.Ba.;k-k.w-w.a-a.mb-B.a-a.;5;6;2;;1;CV.CV.CV.;0
25;mabamba;ma.ba.Ba.;m-m.a-a.b-b.a-a.mb-B.a-a.;6;7;3;;1;CV.CV.;0
25;mamba;ma.Ba.;m-m.a-a.mb-B.a-a.;4;5;2;;1;CV.CV.CV.;0
25;mapambo;ma.pa.Bo.;m-m.a-a.p-p.a-a.mb-B.o-o.;6;7;3;;1;CV.V.CV.;0
25;maumbo;ma.u.Bo.;m-m.a-a.u-u.mb-B.o-o.;5;6;3;;1;CV.CV.CV.;0
25;mawimbi;ma.wi.Bi.;m-m.a-a.w-w.i-i.mb-B.i-i.;6;7;3;;1;CV.;0
25;mba;Ba.;mb-B.a-a.;2;3;1;;1;CV.;0
25;mbe;Be.;mb-B.e-e.;2;3;1;;1;CV.CV.;0
25;mbegu;Be.gu.;mb-B.e-e.g-g.u-u.;4;5;2;;1;CV.;0
25;mbi;Bi.;mb-B.i-i.;2;3;1;;1;CV.V.;0
25;mbio;Bi.o.;mb-B.i-i.o-o.;3;4;2;;1;CV.;0
25;mbo;Bo.;mb-B.o-o.;2;3;1;;1;CV.CV.;0
25;mboga;Bo.ga.;mb-B.o-o.g-g.a-a.;4;5;2;;1;CV.CV.;0
25;mbona;Bo.na.;mb-B.o-o.n-n.a-a.;4;5;2;;1;CV.CV.;0
25;mbona;Bo.na.;mb-B.o-o.n-n.a-a.;4;5;2;;1;CV.;0
25;mbu;Bu.;mb-B.u-u.;2;3;1;;1;CV.CV.;0
25;mbuga;Bu.ga.;mb-B.u-u.g-g.a-a.;4;5;2;;1;CV.CV.;0
